species,common_name,lat,lon,year,state_code
eastern_grey_kangaroo,Eastern Grey Kangaroo,-30.645,149.1618,2019,NSW
eastern_grey_kangaroo,Eastern Grey Kangaroo,-32.2988,149.748,2023,NSW
eastern_grey_kangaroo,Eastern Grey Kangaroo,-35.4999,149.1518,2020,NSW
eastern_grey_kangaroo,Eastern Grey Kangaroo,-29.4675,153.207,2015,NSW
eastern_grey_kangaroo,Eastern Grey Kangaroo,-35.6674,150.1561,2012,NSW
eastern_grey_kangaroo,Eastern Grey Kangaroo,-30.5607,149.1186,2019,NSW
eastern_grey_kangaroo,Eastern Grey Kangaroo,-35.6717,146.7962,2014,NSW
eastern_grey_kangaroo,Eastern Grey Kangaroo,-30.3787,150.2386,2023,NSW
eastern_grey_kangaroo,Eastern Grey Kangaroo,-31.7295,147.8547,2024,NSW
eastern_grey_kangaroo,Eastern Grey Kangaroo,-30.1638,153.1576,2020,NSW
eastern_grey_kangaroo,Eastern Grey Kangaroo,-30.5969,149.112,2020,NSW
eastern_grey_kangaroo,Eastern Grey Kangaroo,-32.9338,148.3966,1997,NSW
eastern_grey_kangaroo,Eastern Grey Kangaroo,-27.95,148.8833,,QLD
eastern_grey_kangaroo,Eastern Grey Kangaroo,-33.0347,150.0305,2023,NSW
eastern_grey_kangaroo,Eastern Grey Kangaroo,-34.4871,150.5675,2014,NSW
eastern_grey_kangaroo,Eastern Grey Kangaroo,-34.4871,150.5675,2014,NSW
eastern_grey_kangaroo,Eastern Grey Kangaroo,-35.5594,149.2235,2016,NSW
eastern_grey_kangaroo,Eastern Grey Kangaroo,-29.5727,153.3359,2023,NSW
eastern_grey_kangaroo,Eastern Grey Kangaroo,-29.9542,150.7612,2014,NSW
eastern_grey_kangaroo,Eastern Grey Kangaroo,-33.7922,149.2527,2010,NSW
eastern_grey_kangaroo,Eastern Grey Kangaroo,-35.2508,149.3329,2015,NSW
eastern_grey_kangaroo,Eastern Grey Kangaroo,-30.4248,151.6544,2019,NSW
eastern_grey_kangaroo,Eastern Grey Kangaroo,-30.6134,149.1786,2021,NSW
eastern_grey_kangaroo,Eastern Grey Kangaroo,-29.6961,150.6079,2012,NSW
eastern_grey_kangaroo,Eastern Grey Kangaroo,-33.8044,150.9087,2024,NSW
eastern_grey_kangaroo,Eastern Grey Kangaroo,-35.8716,148.1598,2014,NSW
eastern_grey_kangaroo,Eastern Grey Kangaroo,-36.9293,149.6458,2018,NSW
eastern_grey_kangaroo,Eastern Grey Kangaroo,-32.807,149.0853,2024,NSW
eastern_grey_kangaroo,Eastern Grey Kangaroo,-34.4666,150.5499,2014,NSW
eastern_grey_kangaroo,Eastern Grey Kangaroo,-36.7667,149.918,2023,NSW
eastern_grey_kangaroo,Eastern Grey Kangaroo,-35.9284,149.6237,2015,NSW
eastern_grey_kangaroo,Eastern Grey Kangaroo,-36.9305,149.8774,2014,NSW
eastern_grey_kangaroo,Eastern Grey Kangaroo,-33.7685,150.8158,2018,NSW
eastern_grey_kangaroo,Eastern Grey Kangaroo,-33.6728,150.7752,2022,NSW
eastern_grey_kangaroo,Eastern Grey Kangaroo,-30.1895,153.1502,2018,NSW
eastern_grey_kangaroo,Eastern Grey Kangaroo,-34.9743,149.0291,2018,NSW
eastern_grey_kangaroo,Eastern Grey Kangaroo,-35.0388,148.5113,2019,NSW
eastern_grey_kangaroo,Eastern Grey Kangaroo,-35.6052,150.2746,2020,NSW
eastern_grey_kangaroo,Eastern Grey Kangaroo,-30.4812,153.0043,2015,NSW
eastern_grey_kangaroo,Eastern Grey Kangaroo,-33.1756,151.5562,2015,NSW
eastern_grey_kangaroo,Eastern Grey Kangaroo,-33.4487,150.2208,2016,NSW
eastern_grey_kangaroo,Eastern Grey Kangaroo,-35.1144,149.2504,2025,NSW
eastern_grey_kangaroo,Eastern Grey Kangaroo,-30.5753,151.716,2013,NSW
eastern_grey_kangaroo,Eastern Grey Kangaroo,-35.2828,148.812,1993,NSW
eastern_grey_kangaroo,Eastern Grey Kangaroo,-36.9305,149.8774,2013,NSW
eastern_grey_kangaroo,Eastern Grey Kangaroo,-30.5691,149.1156,2020,NSW
eastern_grey_kangaroo,Eastern Grey Kangaroo,-29.5006,153.2247,2019,NSW
eastern_grey_kangaroo,Eastern Grey Kangaroo,-30.5729,151.0104,2014,NSW
eastern_grey_kangaroo,Eastern Grey Kangaroo,-34.3174,150.5714,2024,NSW
eastern_grey_kangaroo,Eastern Grey Kangaroo,-36.1787,149.1047,2020,NSW
eastern_grey_kangaroo,Eastern Grey Kangaroo,-28.0333,148.8833,,QLD
eastern_grey_kangaroo,Eastern Grey Kangaroo,-34.9897,149.0562,2025,NSW
eastern_grey_kangaroo,Eastern Grey Kangaroo,-34.2294,150.5908,2018,NSW
eastern_grey_kangaroo,Eastern Grey Kangaroo,-35.2702,150.4882,2024,NSW
eastern_grey_kangaroo,Eastern Grey Kangaroo,-36.6251,149.9598,2024,NSW
koala,Koala,-31.4877,152.6942,2024,NSW
koala,Koala,-33.4921,149.5545,2022,NSW
koala,Koala,-38.052,141.2045,2018,VIC
koala,Koala,-27.4965,153.246,,QLD
koala,Koala,-28.2426,153.5591,2013,NSW
koala,Koala,-37.6525,147.3916,2011,VIC
koala,Koala,-36.5874,149.9204,2023,NSW
koala,Koala,-27.5748,153.2723,,QLD
koala,Koala,-35.0785,150.0394,2020,NSW
koala,Koala,-30.2319,152.9375,2023,NSW
koala,Koala,-28.6993,153.3245,2013,NSW
koala,Koala,-27.5093,153.0837,,QLD
koala,Koala,-27.9347,153.3485,,QLD
koala,Koala,-27.2188,153.0451,2009,QLD
koala,Koala,-27.5141,152.2877,2014,QLD
koala,Koala,-31.2467,150.2982,2023,NSW
koala,Koala,-27.5071,153.236,2000,QLD
koala,Koala,-27.5489,153.0869,,QLD
koala,Koala,-32.6732,152.1806,2008,NSW
koala,Koala,-27.6291,153.2881,2007,QLD
koala,Koala,-27.6784,152.7511,2010,QLD
koala,Koala,-34.9246,138.6876,2020,SA
koala,Koala,-36.6346,149.9287,2023,NSW
koala,Koala,-30.5875,151.3015,2023,NSW
koala,Koala,-32.6755,152.1812,2016,NSW
koala,Koala,-32.6693,152.1748,2016,NSW
koala,Koala,-36.1294,149.3226,2003,NSW
koala,Koala,-27.6274,153.139,2008,QLD
koala,Koala,-31.4558,152.9299,2018,NSW
koala,Koala,-27.54,153.0577,2017,QLD
koala,Koala,-29.2626,152.8012,2000,NSW
koala,Koala,-32.3114,152.0444,2023,NSW
koala,Koala,-27.4859,153.1996,2001,QLD
koala,Koala,-28.5886,153.5165,2001,NSW
koala,Koala,-35.0665,138.9258,2026,SA
koala,Koala,-30.4752,152.6735,2019,NSW
koala,Koala,-37.1622,141.1281,2002,VIC
koala,Koala,-32.2833,152.0679,2023,NSW
koala,Koala,-28.8819,153.1954,2024,NSW
koala,Koala,-31.1626,150.226,2013,NSW
koala,Koala,-27.2777,152.9933,2015,QLD
koala,Koala,-38.35,145.35,1965,VIC
koala,Koala,-36.852,144.2976,1992,VIC
koala,Koala,-33.9822,150.9919,,NSW
koala,Koala,-27.515,153.2509,,QLD
koala,Koala,-30.5196,151.5204,2023,NSW
koala,Koala,-27.4441,152.2573,2016,QLD
koala,Koala,-34.4589,150.1625,2015,NSW
koala,Koala,-32.3062,152.0324,2023,NSW
koala,Koala,-32.2812,152.0432,2023,NSW
koala,Koala,-34.4061,150.6388,2023,NSW
koala,Koala,-36.1917,149.372,2023,NSW
koala,Koala,-27.0414,153.0792,2011,QLD
koala,Koala,-36.4283,150.0123,1996,NSW
koala,Koala,-36.3236,149.3521,2022,NSW
koala,Koala,-36.0617,149.2283,2001,NSW
koala,Koala,-33.9653,150.3899,2023,NSW
koala,Koala,-30.1528,152.783,1998,NSW
koala,Koala,-32.6185,151.7689,2019,NSW
koala,Koala,-30.7443,152.1257,2023,NSW
koala,Koala,-32.288,152.0646,2023,NSW
koala,Koala,-27.5014,153.2352,2023,QLD
koala,Koala,-34.3392,150.7478,2022,NSW
koala,Koala,-36.5084,149.9925,2012,NSW
koala,Koala,-32.7381,152.0889,2025,NSW
koala,Koala,-32.5307,151.9922,2025,NSW
koala,Koala,-27.8398,153.3632,2013,QLD
koala,Koala,-29.4788,153.1041,2021,NSW
koala,Koala,-29.3924,153.3608,1997,NSW
koala,Koala,-29.4789,153.1042,2019,NSW
koala,Koala,-32.7639,151.7477,,NSW
koala,Koala,-35.8433,145.2812,2024,NSW
koala,Koala,-30.593,151.3084,2023,NSW
koala,Koala,-34.0774,150.8577,2023,NSW
koala,Koala,-33.4477,150.666,2023,NSW
koala,Koala,-38.4783,145.2911,1986,VIC
koala,Koala,-31.7958,152.532,,NSW
koala,Koala,-31.4798,152.9132,2023,NSW
koala,Koala,-36.1835,149.2614,2022,NSW
koala,Koala,-34.087,150.9756,2021,NSW
koala,Koala,-37.4228,141.0528,2002,VIC
koala,Koala,-36.5555,149.9764,2020,NSW
koala,Koala,-27.9727,153.2293,2017,QLD
koala,Koala,-28.8854,153.2225,2021,NSW
koala,Koala,-27.5806,153.3023,1999,QLD
koala,Koala,-29.4591,153.1747,2010,NSW
koala,Koala,-31.4615,152.8299,2003,NSW
koala,Koala,-34.6714,146.4045,2023,NSW
koala,Koala,-27.4554,152.3658,2024,QLD
koala,Koala,-28.823,153.3069,2022,NSW
koala,Koala,-32.1837,152.0095,2023,NSW
koala,Koala,-31.4592,152.9249,2021,NSW
koala,Koala,-28.5393,153.1073,2025,NSW
koala,Koala,-34.9248,138.7169,2017,SA
koala,Koala,-27.546,153.0728,,QLD
koala,Koala,-27.5673,153.2004,2003,QLD
koala,Koala,-34.0257,150.8857,2023,NSW
koala,Koala,-33.1425,150.7183,2023,NSW
koala,Koala,-34.1838,150.7708,2024,NSW
koala,Koala,-32.2997,152.0391,2023,NSW
koala,Koala,-27.5403,153.1214,2002,QLD
koala,Koala,-34.4846,150.6419,1990,NSW
koala,Koala,-29.9305,152.7307,,NSW
koala,Koala,-31.6579,152.27,2022,NSW
koala,Koala,-34.6022,150.1635,2016,NSW
koala,Koala,-21.3566,148.9384,2022,QLD
koala,Koala,-30.6943,151.3559,2023,NSW
koala,Koala,-34.1083,150.8184,2023,NSW
koala,Koala,-27.5436,153.0721,,QLD
koala,Koala,-28.5948,153.0772,2023,NSW
koala,Koala,-28.8225,153.3041,2022,NSW
koala,Koala,-30.3538,151.6778,2023,NSW
koala,Koala,-32.422,149.8274,2022,NSW
koala,Koala,-28.8269,153.225,2021,NSW
koala,Koala,-29.4065,151.3514,2013,NSW
koala,Koala,-27.9525,153.2632,2023,QLD
koala,Koala,-28.0312,153.3066,2020,QLD
koala,Koala,-30.7074,151.3579,2023,NSW
koala,Koala,-27.5067,153.2261,1992,QLD
koala,Koala,-32.787,151.7568,2018,NSW
koala,Koala,-34.0402,150.8828,2024,NSW
koala,Koala,-31.9245,152.3725,2020,NSW
koala,Koala,-34.4472,150.514,2021,NSW
koala,Koala,-27.5343,152.3031,2015,QLD
koala,Koala,-28.8058,153.3425,2020,NSW
koala,Koala,-29.0376,153.1397,2024,NSW
koala,Koala,-27.2534,152.9648,2003,QLD
koala,Koala,-32.7331,152.09,2018,NSW
koala,Koala,-31.5016,152.868,2019,NSW
koala,Koala,-31.5173,151.9139,2023,NSW
koala,Koala,-27.5607,153.2341,1998,QLD
koala,Koala,-35.0356,138.7099,2021,SA
koala,Koala,-34.4549,150.5186,2021,NSW
koala,Koala,-33.4201,150.8738,2023,NSW
koala,Koala,-27.5479,153.0506,2020,QLD
koala,Koala,-27.5044,153.0752,,QLD
koala,Koala,-30.0321,152.6049,1998,NSW
koala,Koala,-34.7438,146.5222,2023,NSW
koala,Koala,-32.1526,151.5216,1995,NSW
koala,Koala,-19.1493,146.8605,2018,QLD
koala,Koala,-31.4678,152.9162,2024,NSW
koala,Koala,-30.3941,152.9954,2022,NSW
koala,Koala,-35.0626,150.1144,2002,NSW
koala,Koala,-30.2812,152.854,2014,NSW
koala,Koala,-27.5051,153.0565,2011,QLD
koala,Koala,-34.0665,150.8854,2023,NSW
koala,Koala,-30.6323,151.2801,2023,NSW
koala,Koala,-32.3035,152.0143,2023,NSW
koala,Koala,-28.3991,153.5559,2020,NSW
koala,Koala,-27.5433,153.0543,2026,QLD
koala,Koala,-27.5861,153.0552,,QLD
koala,Koala,-30.5574,152.9004,2025,NSW
koala,Koala,-31.4068,152.5147,2024,NSW
koala,Koala,-32.2951,152.0615,2023,NSW
koala,Koala,-27.2547,152.961,2000,QLD
koala,Koala,-27.8229,153.3785,2016,QLD
koala,Koala,-33.3414,150.7024,2023,NSW
koala,Koala,-38.8345,143.5235,2017,VIC
koala,Koala,-27.5671,153.2,2005,QLD
koala,Koala,-32.723,152.1753,2013,NSW
koala,Koala,-28.5529,152.3505,2023,NSW
koala,Koala,-27.4787,153.1999,1998,QLD
koala,Koala,-34.7633,146.583,2023,NSW
koala,Koala,-31.4322,152.8882,2012,NSW
koala,Koala,-32.2282,151.9968,2025,NSW
koala,Koala,-30.3327,153.0816,2014,NSW
koala,Koala,-30.666,152.5517,2024,NSW
koala,Koala,-28.8364,153.25,,NSW
koala,Koala,-32.3197,152.0241,2023,NSW
koala,Koala,-27.6635,153.1202,1998,QLD
koala,Koala,-27.549,153.2563,,QLD
koala,Koala,-34.7634,146.566,2023,NSW
koala,Koala,-27.2753,152.9744,2000,QLD
koala,Koala,-27.5152,153.2508,1980,QLD
koala,Koala,-31.4031,152.5166,2024,NSW
koala,Koala,-31.4737,152.9224,2013,NSW
koala,Koala,-26.4248,152.6506,,QLD
koala,Koala,-31.8224,150.2101,2023,NSW
koala,Koala,-28.8777,153.3691,2017,NSW
koala,Koala,-27.9007,153.3279,2022,QLD
koala,Koala,-30.6323,151.2801,2023,NSW
koala,Koala,-34.0462,150.8882,2023,NSW
koala,Koala,-32.73,152.0021,2002,NSW
koala,Koala,-26.1198,152.8632,,QLD
koala,Koala,-34.8664,150.1148,2024,NSW
koala,Koala,-28.9492,153.315,2022,NSW
koala,Koala,-27.2344,153.001,2006,QLD
koala,Koala,-32.1912,152.0284,2023,NSW
koala,Koala,-37.7514,143.9052,2023,VIC
koala,Koala,-29.4902,153.1082,2024,NSW
koala,Koala,-28.8406,153.3606,2020,NSW
koala,Koala,-34.8107,146.7271,2023,NSW
koala,Koala,-28.9261,153.3037,2013,NSW
koala,Koala,-34.2222,150.8024,2017,NSW
koala,Koala,-32.4806,152.3026,2025,NSW
koala,Koala,-34.1444,150.793,2025,NSW
koala,Koala,-30.6369,151.3102,2023,NSW
koala,Koala,-34.7642,146.5769,2023,NSW
koala,Koala,-31.4781,152.9266,2006,NSW
koala,Koala,-27.7437,153.0346,1999,QLD
koala,Koala,-34.3132,150.6472,2023,NSW
koala,Koala,-27.9772,153.2321,2017,QLD
koala,Koala,-34.7667,146.5695,2023,NSW
koala,Koala,-27.6102,153.1358,2014,QLD
koala,Koala,-28.1625,153.4493,2023,QLD
koala,Koala,-36.1016,149.3233,2022,NSW
koala,Koala,-32.7398,152.0942,2025,NSW
koala,Koala,-26.6651,152.6094,1988,QLD
koala,Koala,-34.4685,150.626,1976,NSW
koala,Koala,-34.8561,150.1462,2024,NSW
koala,Koala,-32.7303,152.0853,2013,NSW
koala,Koala,-29.0541,153.1362,2024,NSW
koala,Koala,-28.903,152.2837,2006,NSW
koala,Koala,-37.83,144.25,1981,VIC
koala,Koala,-33.4006,150.828,2023,NSW
koala,Koala,-30.0698,153.0931,2024,NSW
koala,Koala,-34.4378,150.6072,2021,NSW
koala,Koala,-31.2701,150.3688,2016,NSW
koala,Koala,-27.5262,153.0902,2024,QLD
koala,Koala,-31.4294,152.8152,2021,NSW
koala,Koala,-28.0127,153.3277,2020,QLD
koala,Koala,-29.6845,152.8733,2021,NSW
koala,Koala,-34.491,150.4663,2022,NSW
koala,Koala,-34.0609,150.8734,2024,NSW
koala,Koala,-27.9213,152.6759,2001,QLD
koala,Koala,-34.4865,150.1565,2016,NSW
koala,Koala,-34.1458,150.7966,2025,NSW
koala,Koala,-27.2853,152.9629,2011,QLD
koala,Koala,-28.8296,153.5232,2014,NSW
koala,Koala,-30.1698,152.8195,2021,NSW
koala,Koala,-35.8703,149.1633,2024,NSW
koala,Koala,-35.8433,145.2812,2024,NSW
koala,Koala,-19.1255,146.87,2014,QLD
koala,Koala,-30.7074,151.3579,2023,NSW
koala,Koala,-28.154,153.4468,2021,QLD
koala,Koala,-27.4445,152.6623,,QLD
koala,Koala,-34.8853,138.6443,2025,SA
koala,Koala,-28.6038,153.3607,2025,NSW
koala,Koala,-31.63,152.7843,2022,NSW
koala,Koala,-32.16,152.0286,2022,NSW
koala,Koala,-38.7979,143.5326,2018,VIC
koala,Koala,-32.6549,151.8516,1992,NSW
koala,Koala,-32.3135,152.0569,2023,NSW
koala,Koala,-27.2561,152.9693,2011,QLD
koala,Koala,-32.7116,152.0662,2023,NSW
koala,Koala,-27.6746,153.2269,2010,QLD
koala,Koala,-34.6201,146.3725,2023,NSW
koala,Koala,-19.1286,146.8718,2023,QLD
koala,Koala,-27.8837,153.3297,,QLD
koala,Koala,-30.3954,152.943,2022,NSW
koala,Koala,-27.495,153.4028,,QLD
koala,Koala,-30.1361,152.5453,2016,NSW
koala,Koala,-28.0943,153.4456,2022,QLD
koala,Koala,-36.069,149.3094,2022,NSW
koala,Koala,-29.4856,153.1035,2023,NSW
koala,Koala,-29.4904,153.1082,2022,NSW
koala,Koala,-32.7358,152.0288,,NSW
koala,Koala,-31.6297,152.7853,2022,NSW
koala,Koala,-37.9263,147.7294,2023,VIC
koala,Koala,-30.4168,151.6321,2023,NSW
koala,Koala,-32.3156,152.0522,2023,NSW
koala,Koala,-27.5684,153.2189,2008,QLD
koala,Koala,-31.4738,152.9183,2017,NSW
koala,Koala,-27.894,153.3258,2013,QLD
koala,Koala,-27.5035,152.246,2015,QLD
koala,Koala,-36.31,149.9572,2023,NSW
koala,Koala,-30.6295,151.4697,2023,NSW
koala,Koala,-34.0819,150.8613,2025,NSW
koala,Koala,-28.3156,153.5311,2024,NSW
koala,Koala,-31.4562,152.8786,2008,NSW
koala,Koala,-30.2808,153.1281,2017,NSW
koala,Koala,-27.5131,153.1791,1992,QLD
koala,Koala,-27.5328,153.2756,2010,QLD
koala,Koala,-32.2967,151.9964,2023,NSW
koala,Koala,-27.5142,153.2076,1998,QLD
koala,Koala,-33.1425,150.7183,2023,NSW
koala,Koala,-31.8513,150.2393,2023,NSW
koala,Koala,-28.1662,153.4379,,QLD
koala,Koala,-27.8509,153.2773,,QLD
koala,Koala,-27.6444,153.1775,2010,QLD
koala,Koala,-28.8243,153.3106,2024,NSW
koala,Koala,-38.4933,143.9964,2018,VIC
koala,Koala,-34.7693,146.5919,2023,NSW
koala,Koala,-29.2648,149.2943,2019,NSW
koala,Koala,-28.6833,153.3597,,NSW
koala,Koala,-27.2229,153.0857,2007,QLD
koala,Koala,-32.3339,152.0055,2024,NSW
koala,Koala,-27.2545,152.9318,2006,QLD
koala,Koala,-27.9453,153.25,2023,QLD
koala,Koala,-31.8131,152.3098,2023,NSW
koala,Koala,-34.4156,150.5807,2023,NSW
koala,Koala,-32.7419,149.8732,2024,NSW
koala,Koala,-32.7536,152.0685,2012,NSW
koala,Koala,-34.7693,146.5919,2023,NSW
koala,Koala,-27.2447,152.992,2004,QLD
koala,Koala,-29.6794,152.87,2025,NSW
koala,Koala,-34.7084,146.4428,2023,NSW
koala,Koala,-34.8561,150.1462,2024,NSW
koala,Koala,-32.709,152.0643,2025,NSW
koala,Koala,-30.4168,151.6321,2023,NSW
koala,Koala,-32.2303,152.1963,2023,NSW
koala,Koala,-27.2685,152.9724,2013,QLD
koala,Koala,-30.1934,152.9356,1978,NSW
koala,Koala,-27.5077,152.0262,2019,QLD
koala,Koala,-33.6867,150.5724,2024,NSW
koala,Koala,-34.222,150.7959,2017,NSW
koala,Koala,-36.0593,149.3093,2013,NSW
koala,Koala,-27.8102,152.9264,2009,QLD
koala,Koala,-37.9088,147.7545,2013,VIC
koala,Koala,-32.8707,151.617,2025,NSW
koala,Koala,-36.269,149.3514,2022,NSW
koala,Koala,-36.4822,149.9852,1997,NSW
koala,Koala,-28.8669,153.3436,2020,NSW
koala,Koala,-26.4583,153.0941,2009,QLD
koala,Koala,-30.3938,153.0016,2024,NSW
koala,Koala,-27.6734,152.8427,1994,QLD
koala,Koala,-27.5105,153.0698,2025,QLD
koala,Koala,-29.4902,153.1082,2019,NSW
koala,Koala,-27.9389,153.361,2022,QLD
koala,Koala,-27.2434,152.944,1997,QLD
koala,Koala,-31.4863,152.9158,2010,NSW
koala,Koala,-32.7302,152.0054,,NSW
koala,Koala,-36.9184,149.6966,1993,NSW
koala,Koala,-26.4698,152.8593,,QLD
koala,Koala,-32.6613,152.1755,2017,NSW
koala,Koala,-32.234,152.2938,2023,NSW
koala,Koala,-28.1615,153.4412,2009,QLD
koala,Koala,-27.2566,153.0137,,QLD
koala,Koala,-34.0789,150.8649,2025,NSW
koala,Koala,-31.4661,152.9231,2000,NSW
koala,Koala,-27.217,152.9723,2009,QLD
koala,Koala,-27.5317,152.6344,,QLD
koala,Koala,-34.096,150.9865,2023,NSW
koala,Koala,-31.4877,152.6942,2024,NSW
koala,Koala,-33.2582,150.6833,2023,NSW
koala,Koala,-32.7268,152.0321,,NSW
koala,Koala,-31.6433,152.2196,1999,NSW
koala,Koala,-27.5054,153.083,2025,QLD
koala,Koala,-27.51,153.1067,,QLD
koala,Koala,-34.0417,150.8882,2023,NSW
koala,Koala,-27.6151,152.6393,2021,QLD
koala,Koala,-35.8337,145.1913,2023,NSW
koala,Koala,-32.2896,152.0325,2023,NSW
koala,Koala,-26.4584,153.0911,2010,QLD
koala,Koala,-31.4575,152.8977,2009,NSW
koala,Koala,-21.718,148.6107,2021,QLD
koala,Koala,-32.3792,152.1385,1995,NSW
koala,Koala,-36.2471,149.3646,2022,NSW
koala,Koala,-27.5347,153.0413,,QLD
koala,Koala,-31.7257,152.0633,2023,NSW
koala,Koala,-35.7344,137.2667,2008,SA
koala,Koala,-32.2934,152.012,2023,NSW
koala,Koala,-27.4252,153.4563,2003,QLD
koala,Koala,-37.6967,144.0472,1997,VIC
koala,Koala,-34.7588,150.1624,2022,NSW
koala,Koala,-32.6665,152.1745,2009,NSW
koala,Koala,-27.5913,153.1281,2003,QLD
koala,Koala,-27.4061,151.9964,2026,QLD
koala,Koala,-34.3971,150.6442,2021,NSW
koala,Koala,-38.0358,141.4441,1998,VIC
koala,Koala,-27.5378,153.2156,2022,QLD
koala,Koala,-29.5379,153.0128,2021,NSW
koala,Koala,-27.5151,153.0819,2024,QLD
koala,Koala,-27.51,153.1066,2025,QLD
koala,Koala,-27.7241,153.2114,,QLD
koala,Koala,-27.5278,153.2061,2022,QLD
koala,Koala,-33.3317,150.7161,2023,NSW
koala,Koala,-29.6775,152.8787,2020,NSW
koala,Koala,-31.4633,152.9229,2016,NSW
koala,Koala,-34.9971,150.1626,2024,NSW
koala,Koala,-27.2221,153.1042,2013,QLD
koala,Koala,-27.5691,153.1083,1998,QLD
koala,Koala,-30.3667,151.6625,2023,NSW
koala,Koala,-27.5861,153.3017,2002,QLD
koala,Koala,-35.0559,150.0092,2024,NSW
koala,Koala,-28.8244,153.3221,2024,NSW
koala,Koala,-27.6427,152.7076,2002,QLD
koala,Koala,-34.4538,150.5207,2021,NSW
koala,Koala,-31.2262,150.3156,2023,NSW
koala,Koala,-28.156,153.4411,2013,QLD
koala,Koala,-32.6548,151.8903,2025,NSW
koala,Koala,-29.3915,153.3608,,NSW
koala,Koala,-32.7278,152.0064,2004,NSW
koala,Koala,-34.0609,150.8734,2024,NSW
koala,Koala,-27.431,151.9044,,QLD
koala,Koala,-30.6369,151.3102,2023,NSW
koala,Koala,-29.7198,152.9331,2018,NSW
koala,Koala,-31.817,152.1672,2022,NSW
koala,Koala,-33.0783,151.0178,2024,NSW
koala,Koala,-34.1369,150.7964,2023,NSW
koala,Koala,-37.5902,142.793,1986,VIC
koala,Koala,-27.3982,153.442,2017,QLD
koala,Koala,-36.3609,149.9423,2010,NSW
koala,Koala,-27.4932,153.2328,,QLD
koala,Koala,-32.2934,152.012,2023,NSW
koala,Koala,-34.455,150.1677,2015,NSW
koala,Koala,-32.7204,151.9901,2004,NSW
koala,Koala,-27.5091,153.0878,2025,QLD
koala,Koala,-31.4292,152.9134,2020,NSW
koala,Koala,-28.6815,152.0236,2022,QLD
koala,Koala,-29.4856,153.1038,2021,NSW
koala,Koala,-30.0834,152.1753,2021,NSW
koala,Koala,-30.6856,151.3339,2023,NSW
koala,Koala,-27.5479,153.1496,2004,QLD
koala,Koala,-32.6759,152.1811,2007,NSW
koala,Koala,-32.2423,151.2667,1981,NSW
koala,Koala,-27.1952,152.9456,2019,QLD
koala,Koala,-34.7654,146.5751,1997,NSW
koala,Koala,-34.3886,150.6294,2021,NSW
koala,Koala,-32.3032,151.7761,2022,NSW
koala,Koala,-34.1384,150.7948,2024,NSW
koala,Koala,-28.258,153.4013,2019,NSW
koala,Koala,-27.471,152.3725,2025,QLD
koala,Koala,-34.079,150.8577,2023,NSW
koala,Koala,-35.0053,138.6676,2021,SA
koala,Koala,-36.5874,149.9204,2023,NSW
koala,Koala,-34.4985,150.1549,2016,NSW
koala,Koala,-27.3204,152.7963,2011,QLD
koala,Koala,-34.4377,150.6161,2021,NSW
koala,Koala,-27.4261,152.2469,2016,QLD
koala,Koala,-32.9753,151.0841,2024,NSW
koala,Koala,-32.2934,152.012,2023,NSW
koala,Koala,-27.5134,153.256,2023,QLD
koala,Koala,-21.7463,148.7424,2023,QLD
koala,Koala,-30.9397,150.2662,,NSW
koala,Koala,-27.52,153.258,2003,QLD
koala,Koala,-27.375,152.5558,,QLD
koala,Koala,-30.5013,151.6394,2013,NSW
koala,Koala,-28.3256,153.4704,2012,NSW
koala,Koala,-34.9265,150.0088,2023,NSW
koala,Koala,-32.2997,152.0391,2023,NSW
koala,Koala,-32.2244,152.1941,2023,NSW
koala,Koala,-32.2742,151.9816,2023,NSW
koala,Koala,-27.3585,152.0744,2024,QLD
koala,Koala,-21.4692,148.8297,,QLD
koala,Koala,-28.3811,153.5637,2011,NSW
koala,Koala,-27.5756,153.2716,,QLD
koala,Koala,-30.2213,152.483,2023,NSW
koala,Koala,-34.9971,150.1626,2024,NSW
koala,Koala,-31.4709,152.8161,,NSW
koala,Koala,-34.0462,150.8828,2025,NSW
koala,Koala,-34.1579,150.7907,2024,NSW
koala,Koala,-26.3794,152.5035,,QLD
koala,Koala,-32.7619,152.0793,2021,NSW
koala,Koala,-27.2487,152.9615,2011,QLD
koala,Koala,-36.6036,149.9433,2019,NSW
koala,Koala,-34.3864,150.6277,2021,NSW
koala,Koala,-28.8186,153.2984,2022,NSW
koala,Koala,-33.3092,149.7658,2023,NSW
koala,Koala,-34.5336,150.6009,2022,NSW
koala,Koala,-30.6323,151.2801,2023,NSW
koala,Koala,-31.9731,152.4226,2019,NSW
koala,Koala,-34.7232,146.5028,2023,NSW
koala,Koala,-28.5848,153.0782,2013,NSW
koala,Koala,-27.2392,152.4153,,QLD
koala,Koala,-31.8487,152.4034,2023,NSW
koala,Koala,-31.4643,152.9193,1993,NSW
koala,Koala,-33.6997,149.5434,2024,NSW
koala,Koala,-30.6636,151.3118,2023,NSW
koala,Koala,-27.3933,153.4413,2015,QLD
koala,Koala,-28.5881,153.4161,2023,NSW
koala,Koala,-32.7104,150.0248,2021,NSW
koala,Koala,-27.5248,153.0933,2024,QLD
koala,Koala,-27.4959,153.2207,2008,QLD
koala,Koala,-27.7349,152.7183,2019,QLD
koala,Koala,-21.6904,148.6883,2021,QLD
koala,Koala,-32.2812,152.0432,2023,NSW
koala,Koala,-27.9759,153.2315,2013,QLD
